progress_id,userId,courseId,progressStatus,last_updated,modulesCompleted,certificateProof
2198,462,345,in_progress,2023-10-29 17:24:16.000,6,
2199,462,345,completed,2024-09-05 15:02:48.000,7,https://lee-carter.com/
2200,464,326,in_progress,2024-10-01 09:12:35.000,4,
2201,464,326,in_progress,2024-10-06 03:26:56.000,6,
2202,464,326,completed,2024-10-06 05:27:02.000,7,https://hill-jenkins.com/
2203,465,22,in_progress,2024-09-05 03:36:55.000,2,
2204,465,22,in_progress,2024-09-24 18:47:38.000,8,
2205,465,22,completed,2024-10-02 01:15:23.000,9,https://roy.biz/
2206,465,147,in_progress,2024-07-05 23:43:38.000,4,
2207,465,147,in_progress,2024-10-02 07:30:57.000,5,
2209,465,147,in_progress,2024-10-06 05:58:57.000,7,
2210,465,147,completed,2024-10-07 01:11:32.000,8,https://www.hudson.com/
2211,466,134,in_progress,2024-08-23 17:03:57.000,5,
2212,466,134,completed,2024-09-17 09:48:55.000,29,https://www.gonzalez.info/
2213,466,313,in_progress,2024-09-17 09:31:39.000,13,
2214,466,313,in_progress,2024-09-25 02:07:02.000,25,
2215,466,313,in_progress,2024-10-06 21:44:09.000,27,
2216,466,313,completed,2024-10-07 02:48:30.000,28,http://www.andrews-jones.com/
2217,466,44,in_progress,2024-09-17 23:10:05.000,0,
2218,466,44,in_progress,2024-09-18 23:40:11.000,3,
2219,466,44,completed,2024-10-06 17:37:09.000,5,http://www.parsons.com/
2220,467,301,in_progress,2024-08-13 07:32:41.000,7,
2221,467,301,completed,2024-10-06 18:01:51.000,10,http://www.arnold-hill.biz/
2222,467,312,in_progress,2023-12-17 01:46:30.000,11,
2223,467,312,in_progress,2024-08-06 05:14:51.000,12,
2224,467,312,in_progress,2024-09-01 19:16:09.000,14,
2225,467,312,completed,2024-09-08 17:49:56.000,15,https://www.wilkinson.com/
2226,468,51,in_progress,2024-09-04 20:12:19.000,7,
2227,468,51,in_progress,2024-09-11 07:19:46.000,11,
2228,468,51,in_progress,2024-09-24 17:48:40.000,19,
2229,468,51,in_progress,2024-09-29 17:07:50.000,22,
2230,468,51,in_progress,2024-09-29 21:33:11.000,23,
2231,469,371,in_progress,2024-06-02 18:07:10.000,21,
2232,469,371,in_progress,2024-08-01 15:30:39.000,22,
2233,469,371,completed,2024-08-23 06:42:26.000,25,http://www.patel.info/
2234,469,21,in_progress,2024-04-07 18:51:50.000,1,
2235,469,21,in_progress,2024-05-05 17:46:52.000,9,
2236,469,21,in_progress,2024-10-05 23:12:02.000,11,
2237,469,21,completed,2024-10-06 16:42:58.000,12,http://reed-mcdonald.com/
2238,469,49,in_progress,2024-06-09 07:24:15.000,1,
2239,469,49,in_progress,2024-09-18 00:56:58.000,11,
2240,469,49,in_progress,2024-09-19 22:10:38.000,27,
2241,469,49,completed,2024-09-20 03:29:42.000,30,http://www.hamilton.com/
2242,470,246,in_progress,2024-01-26 06:19:57.000,1,
2243,470,246,in_progress,2024-04-06 22:40:59.000,3,
2244,470,246,completed,2024-06-22 11:30:25.000,5,https://www.mack.biz/
2245,471,240,in_progress,2024-04-20 09:04:38.000,15,
2246,471,240,in_progress,2024-04-24 04:17:40.000,22,
2247,471,240,completed,2024-09-25 15:09:22.000,24,http://www.parker.biz/
2248,471,1,in_progress,2024-04-21 02:35:15.000,2,
2249,471,1,in_progress,2024-09-05 13:12:04.000,4,
2250,471,1,completed,2024-09-24 14:34:00.000,6,http://www.palmer-griffith.info/
2251,472,69,in_progress,2024-09-20 12:42:51.000,2,
2252,472,69,in_progress,2024-10-01 01:32:50.000,9,
2253,472,69,completed,2024-10-03 02:57:16.000,10,http://kaiser.biz/
2254,472,328,in_progress,2024-07-05 12:46:58.000,13,
2255,472,328,in_progress,2024-08-13 05:16:14.000,14,
2256,472,328,in_progress,2024-08-24 01:05:47.000,15,
2257,472,328,completed,2024-09-03 17:37:15.000,17,http://www.munoz.biz/
2258,474,315,in_progress,2024-09-10 10:14:09.000,5,
2259,474,315,completed,2024-09-19 11:02:23.000,7,https://www.miller.com/
2260,474,215,in_progress,2024-09-10 19:06:16.000,8,
2261,474,215,in_progress,2024-09-12 17:26:39.000,16,
2262,474,215,in_progress,2024-09-14 18:30:23.000,24,
2263,474,215,in_progress,2024-09-27 17:16:02.000,27,
2264,474,215,completed,2024-10-01 15:23:20.000,28,http://www.smith-jones.info/
2265,475,220,in_progress,2023-10-19 14:07:09.000,3,
2266,475,220,in_progress,2024-02-29 00:03:25.000,4,
2267,475,220,completed,2024-03-21 07:27:04.000,8,http://jones.com/
2268,476,133,in_progress,2024-08-21 12:52:17.000,10,
2269,476,133,in_progress,2024-09-15 02:09:28.000,12,
2270,476,133,completed,2024-09-26 04:14:22.000,13,http://www.duran-bruce.com/
2271,476,140,in_progress,2023-04-02 03:10:59.000,26,
2272,476,140,in_progress,2023-06-01 21:21:46.000,29,
2273,476,140,completed,2023-10-12 13:42:51.000,30,https://martin-mathis.info/
2274,478,97,in_progress,2024-01-16 20:48:00.000,14,
2275,478,97,completed,2024-07-08 08:37:49.000,15,https://morgan.org/
2276,478,142,in_progress,2024-02-29 14:43:00.000,18,
2277,478,142,in_progress,2024-07-28 01:50:42.000,19,
2278,478,142,in_progress,2024-08-06 09:12:11.000,20,
2279,478,142,completed,2024-09-03 18:11:14.000,23,https://www.barton-cantrell.com/
2280,478,98,in_progress,2023-11-14 06:42:26.000,6,
2281,478,98,in_progress,2024-09-19 11:25:42.000,10,
2282,478,98,completed,2024-09-27 05:56:02.000,21,https://www.underwood.info/
2283,480,213,completed,2024-09-05 04:22:36.000,5,https://www.garcia-peters.com/
2284,482,124,in_progress,2024-07-12 23:06:28.000,2,
2285,482,124,in_progress,2024-08-28 20:20:23.000,7,
2286,482,124,in_progress,2024-09-20 06:19:59.000,8,
2287,482,124,completed,2024-09-24 05:28:32.000,9,http://murray.com/
2288,483,290,in_progress,2023-07-03 04:28:04.000,2,
2289,483,290,in_progress,2023-09-04 09:18:28.000,16,
2290,483,290,in_progress,2023-09-07 11:13:04.000,18,
2291,483,290,in_progress,2024-04-27 18:12:56.000,22,
2292,483,290,completed,2024-09-28 12:49:15.000,23,http://nelson-ruiz.com/
2293,483,81,in_progress,2024-10-06 16:25:12.000,14,
2294,483,81,completed,2024-10-07 01:14:36.000,17,https://montoya.com/
2295,483,177,in_progress,2023-11-26 08:43:31.000,6,
2296,483,177,in_progress,2023-12-05 15:56:38.000,7,
2297,483,177,in_progress,2024-01-29 13:19:41.000,10,
2298,483,177,completed,2024-02-21 17:03:59.000,11,http://thomas.org/
2299,484,383,in_progress,2024-01-08 04:06:58.000,3,
2300,484,383,in_progress,2024-06-16 19:30:10.000,7,
2301,484,383,completed,2024-07-20 01:35:47.000,15,http://www.hall.org/
2302,484,145,in_progress,2023-10-15 02:37:40.000,10,
2303,484,145,in_progress,2024-09-21 04:58:38.000,13,
2304,484,145,in_progress,2024-09-29 00:46:59.000,19,
2305,484,145,completed,2024-09-30 12:09:03.000,20,http://www.reynolds.biz/
2306,485,253,in_progress,2024-06-22 17:02:46.000,9,
2307,485,253,in_progress,2024-09-14 09:45:42.000,17,
2308,485,253,completed,2024-09-24 23:38:20.000,18,http://www.bell.biz/
2309,485,232,in_progress,2024-08-05 16:03:07.000,18,
2310,485,232,in_progress,2024-10-01 00:31:35.000,22,
2311,485,232,in_progress,2024-10-05 02:53:08.000,23,
2312,485,232,completed,2024-10-05 18:36:20.000,24,https://bell.com/
2313,486,24,in_progress,2024-06-05 09:59:06.000,15,
2314,486,24,in_progress,2024-06-19 12:33:02.000,24,
2315,486,24,in_progress,2024-08-21 05:54:13.000,26,
2316,486,24,completed,2024-09-11 20:43:00.000,27,https://www.liu.org/
2317,486,307,in_progress,2024-05-30 11:25:29.000,17,
2318,486,307,in_progress,2024-06-07 02:56:40.000,19,
2319,486,307,in_progress,2024-07-18 10:15:16.000,21,
2320,486,307,completed,2024-10-01 10:40:05.000,22,http://www.burch.org/
2321,486,354,in_progress,2024-08-08 08:21:16.000,2,
2322,486,354,completed,2024-08-10 08:18:44.000,18,http://reyes.com/
2323,487,35,in_progress,2024-06-04 19:15:21.000,12,
2324,487,35,completed,2024-06-09 05:32:35.000,16,http://www.terry-rosario.com/
2325,487,308,in_progress,2024-06-16 21:15:19.000,4,
2326,487,308,in_progress,2024-07-26 01:18:09.000,6,
2327,487,308,in_progress,2024-08-23 19:06:37.000,11,
2328,487,308,completed,2024-09-05 01:10:58.000,17,https://costa.org/
2329,488,266,in_progress,2024-04-17 09:33:06.000,0,
2330,488,266,in_progress,2024-07-01 00:10:19.000,4,
2331,488,266,completed,2024-09-01 22:02:23.000,5,http://www.allen.info/
2332,489,25,in_progress,2024-09-19 04:38:13.000,13,
2333,489,25,in_progress,2024-09-25 04:20:38.000,18,
2334,489,25,in_progress,2024-10-03 20:24:25.000,22,
2335,489,25,in_progress,2024-10-06 08:07:21.000,25,
2336,489,25,completed,2024-10-06 21:28:23.000,26,https://www.rice.net/
2337,489,258,in_progress,2024-09-10 12:41:16.000,7,
2338,489,258,in_progress,2024-09-21 03:35:30.000,13,
2339,489,258,in_progress,2024-10-02 21:27:06.000,16,
2340,489,258,completed,2024-10-05 14:51:49.000,21,http://ray-jensen.com/
2341,489,189,in_progress,2024-07-31 22:47:57.000,7,
2342,489,189,in_progress,2024-08-30 02:31:52.000,27,
2343,489,189,in_progress,2024-09-06 14:20:22.000,29,
2344,489,189,completed,2024-09-19 01:52:34.000,30,https://www.steele.com/
2345,492,44,in_progress,2024-09-13 16:06:40.000,4,
2346,492,44,completed,2024-09-16 18:53:17.000,5,https://fisher.com/
2347,492,73,in_progress,2024-06-19 16:49:13.000,3,
2348,492,73,in_progress,2024-09-25 22:52:08.000,16,
2349,492,73,in_progress,2024-09-30 02:20:44.000,19,
2350,492,73,completed,2024-09-30 06:23:42.000,23,http://blanchard.com/
2351,494,162,in_progress,2024-07-11 00:59:29.000,1,
2352,494,162,in_progress,2024-08-29 16:56:28.000,9,
2353,494,162,in_progress,2024-10-02 09:36:16.000,22,
2354,494,162,in_progress,2024-10-04 13:23:36.000,24,
2355,494,162,completed,2024-10-06 22:49:20.000,25,https://www.brooks.com/
2356,494,222,in_progress,2024-08-29 13:32:36.000,3,
2357,494,222,in_progress,2024-09-28 01:25:15.000,11,
2358,494,222,completed,2024-10-05 14:45:51.000,14,https://davis-burton.com/
2359,494,373,in_progress,2024-10-05 23:45:27.000,8,
2360,494,373,in_progress,2024-10-06 04:07:03.000,9,
2361,494,373,in_progress,2024-10-06 14:11:24.000,11,
2362,494,373,completed,2024-10-06 20:40:09.000,15,https://burch-parker.info/
2363,495,68,in_progress,2024-03-04 19:58:45.000,9,
2364,495,68,in_progress,2024-04-04 20:58:00.000,19,
2365,495,68,completed,2024-06-28 16:05:01.000,20,https://smith-jones.info/
2366,495,194,in_progress,2024-02-07 18:09:55.000,20,
2367,495,194,in_progress,2024-02-28 15:16:31.000,22,
2368,495,194,in_progress,2024-06-30 05:01:05.000,28,
2369,495,194,completed,2024-09-18 17:09:03.000,30,https://www.garner.com/
2370,495,156,in_progress,2024-02-04 13:43:05.000,0,
2371,495,156,in_progress,2024-07-24 05:21:36.000,1,
2372,495,156,completed,2024-08-31 03:30:55.000,6,http://www.jones-petersen.com/
2373,496,3,in_progress,2024-09-21 02:19:47.000,0,
2374,496,3,in_progress,2024-10-03 14:54:14.000,1,
2375,496,3,in_progress,2024-10-03 21:23:01.000,10,
2376,496,3,completed,2024-10-04 08:48:33.000,13,https://marshall.com/
2377,496,129,in_progress,2024-07-27 00:21:19.000,4,
2378,496,129,in_progress,2024-10-05 09:15:01.000,10,
2379,496,129,in_progress,2024-10-06 10:53:08.000,14,
2380,496,129,completed,2024-10-06 11:37:37.000,15,https://www.anderson.com/
2381,496,388,in_progress,2024-09-25 15:50:19.000,10,
2382,496,388,completed,2024-10-06 21:37:14.000,12,http://www.brown.com/
2383,498,160,in_progress,2024-07-28 12:33:49.000,19,
2384,498,160,completed,2024-09-10 01:16:30.000,21,http://www.shaffer.info/
2385,498,31,in_progress,2024-10-04 20:49:02.000,4,
2386,498,31,in_progress,2024-10-07 04:43:02.000,6,
2387,498,31,completed,2024-10-07 07:35:09.000,7,https://www.andersen-marsh.org/
2388,500,283,in_progress,2024-10-07 00:47:52.000,0,
2389,500,283,in_progress,2024-10-07 02:31:43.000,6,
2390,500,283,in_progress,2024-10-07 06:55:18.000,9,
2391,500,283,completed,2024-10-07 08:44:08.000,10,https://marquez.com/
2392,500,68,in_progress,2024-04-08 13:15:51.000,19,
2393,500,68,completed,2024-06-29 07:21:59.000,20,https://boyd.com/
2394,5,1,not_started,2024-10-07 11:22:24.714,0,
2395,5,3,not_started,2024-10-07 11:22:44.057,0,
2396,5,1,in_progress,2024-10-07 11:22:57.022,3,
